release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-12-21,Destined for Greatness,Cyssero,,,"8,990,790",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/Destined%20for%20Greatness.jpg,https://open.spotify.com/album/1XrQVrMFf2niiq462qf395,https://music.apple.com/us/album/destined-for-greatness/1684356955
2025-12-21,The Left-Overs (Of What’s To Come…) (EP),Statik Selektah,,,"652,615,261",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/The%20Left%20Overs%20(Of%20Whats%20To%20Come%20(EP).jpg,,
2025-12-21,Shooting Range Part 2,Messy Marv,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/Shooting%20Range%20Part%202.jpg,https://open.spotify.com/album/1BQ35pUIRMuXzakmdRnEJN,https://music.apple.com/us/album/messy-marv-shooting-range-part-2/409437694
2025-12-21,The Darkroom,Mikkey Halsted,,,"3,957,556",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/The%20Darkroom.jpg,https://open.spotify.com/album/5JyKKkpHsR9d6kcve3IYYm,https://music.apple.com/us/album/the-dark-room/411758437
2025-12-21,4 Past Midnite,Illa J,,,"5,658,522",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/4%20Past%20Midnite.jpg,https://open.spotify.com/album/4HsLVtws9yZuRAVfmlArxb,https://music.apple.com/us/album/4past-midnite-ep/1159950341
2025-12-21,Wingfoot,Noah23,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/Wingfoot.jpg,https://open.spotify.com/album/43Mlxd6JCTP92C0YtpBp5o,https://music.apple.com/us/album/wingfoot/618160331
2025-12-21,December 99th,Dec 99th,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/December%2099th.jpg,,https://music.apple.com/us/album/dec-99th-ep/1738273378
2025-12-21,"Huncho Jack, Jack Huncho",Huncho Jack,#3,,"1,126,624,693","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/Huncho%20Jack,%20Jack%20Huncho.jpg",https://open.spotify.com/album/6FED8aeieEnUWwQqAO9zT1,https://music.apple.com/us/album/huncho-jack-jack-huncho/1440902652
2025-12-21,War In My Pen,MIKE,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/War%20In%20My%20Pen.jpg,https://open.spotify.com/album/78qkOuif081psiMCkmMo4v,https://music.apple.com/us/album/war-in-my-pen/1618352798
2025-12-21,I Am > I Was,21 Savage,#1,,"3,429,936,770",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/I%20Am%20_%20I%20Was.jpg,https://open.spotify.com/album/007DWn799UWvfY1wwZeENR,https://music.apple.com/us/album/i-am-i-was-deluxe/1447717361
2025-12-21,Hoodie SZN,A Boogie Wit da Hoodie,#2,,"3,342,569,987",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/Hoodie%20SZN.jpg,https://open.spotify.com/album/3r5hf3Cj3EMh1C2saQ8jyt,https://music.apple.com/us/album/hoodie-szn/1445606845
2025-12-21,The Recipe,Young Scooter,,,"29,699,899",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_21/Young%20Scooter-%20The%20Recipe.jpg,https://open.spotify.com/album/2vPJKv6wLnRQongOt3WSTE,https://music.apple.com/us/album/the-recipe/1448866631
2025-12-22,"Flesh of My Flesh, Blood of My Blood",DMX,#1,Platinum,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_22/Flesh%20of%20My%20Flesh,%20Blood%20of%20My%20Blood.jpg",https://open.spotify.com/album/3dNsHWAS8t7AiAqj9ofG5T,https://music.apple.com/us/album/flesh-of-my-flesh-blood-of-my-blood/1440822279
2025-12-22,You Got Us Fuxxed Up,Southside Playaz,,,"545,499",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_22/You%20Got%20Us%20Fuxxed%20Up.jpg,https://open.spotify.com/album/0yt2yi4Xrz8DQHaxQHrU3k,https://music.apple.com/us/album/you-gottus-fuxxed-up-presented-by-dj-screw-the/897901018
2025-12-22,El Gato: The Human Glacier Debuted at No. 28,Gucci Mane,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_22/El%20Gato_%20The%20Human%20Glacier.jpg,https://open.spotify.com/album/1u5gq15cYorEthAD0IDDOB,https://music.apple.com/us/album/el-gato-the-human-glacier/1326244158
2025-12-23,Lyrics of a Pimp,8Ball & MJG,,,"494,706",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_23/Lyrics%20of%20a%20Pimp.jpg,,
2025-12-23,Bravehearted,Bravehearts,#75,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_23/Bravehearted.jpg,https://open.spotify.com/album/7kwE3R6x5bM3fMzsu5DMYA,https://music.apple.com/us/album/bravehearted/197900227
2025-12-23,Packs,Berner,,,"38,886,448",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_23/Packs.jpg,https://open.spotify.com/album/7uYg5jKbczqETyZenAjSuW,https://music.apple.com/us/album/packs/1186402688
2025-12-23,"Los Angeles Is Not for Sale, Vol. 1",Dom Kennedy,,,"42,402,978","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_23/Los%20Angeles%20Is%20Not%20for%20Sale,%20Vol.%201.jpg",https://open.spotify.com/album/2O2w9jM8gTM0lCBbrcf72f,https://music.apple.com/us/album/los-angeles-is-not-for-sale-vol-1/1185220922
2025-12-23,Jewelry,Your Old Droog,,,"2,248,304",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_23/Jewelry.jpg,https://open.spotify.com/album/3lXeEthVaUmwtyKj0myPnZ,https://music.apple.com/us/album/jewelry/1491566938
2025-12-24,Debuts at No. 5 Certified Gold,Ludacris,#5,Gold,"79,235,100",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_24/Theater%20of%20the%20Mind.jpg,,
2025-12-24,Thoughts Become Things,Skillz,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_24/Thoughts%20Become%20Things.jpg,https://open.spotify.com/album/6wOqmSn4PdHqe4Og60QZzW,https://music.apple.com/us/album/thoughts-become-things/687815885
2025-12-25,The Cutting Room Floor 3,The Alchemist,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/The%20Cutting%20Room%20Floor%203.jpg,https://open.spotify.com/album/2uvOKUc5ULR5X1PKGtduI4,https://music.apple.com/us/album/the-cutting-room-floor-3/787620887
2025-12-25,The State vs. Radric Davis II: The Caged Bird Sings,Gucci Mane,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/The%20State%20vs.%20Radric%20Davis%20II_%20The%20Caged%20Bird%20Sings.jpg,https://open.spotify.com/album/067EmzvFnNqJwvJML6BT4A,https://music.apple.com/us/album/the-state-vs-radric-davis-the-caged-bird-sings/776121455
2025-12-25,Dedication 6,Lil Wayne,,,"44,431,446",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/Dedication%206.jpg,https://open.spotify.com/album/1vw4fTx6NLKW2av35uJyTr,https://music.apple.com/us/album/tha-fix-before-tha-vi-bonus/1710301389
2025-12-25,The Young OG,Fabolous,#12,,"111,842,996",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/The%20Young%20OG%20Project.jpg,https://open.spotify.com/album/60NLmreur1beikdxUybtBA,https://music.apple.com/us/album/young-og/1744530271?i=1744530444
2025-12-25,N.O.R.E. Presents: DRINKS,Militainment,#3,Platinum,"61,278",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/N.O.R.E.%20Presents_%20DRINKS.jpg,https://open.spotify.com/album/3cLkffMZNIPvW7RrDegZ1o,https://music.apple.com/us/album/n-o-r-e-presents-drinks/952496535
2025-12-25,Summer in the Winter,Kid Ink,#50,,"394,946,776",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/Summer%20in%20the%20Winter.jpg,https://open.spotify.com/album/6uG9BscYmPnAbtl6Cy9u91,https://music.apple.com/us/album/summer-in-the-winter/1067482417
2025-12-25,Run the Jewels 3,Run the Jewels,#35,,"359,840,846",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_25/Run%20the%20Jewels%203.jpg,https://open.spotify.com/album/2vY03PfKPFUUM1FA2lgmC2,https://music.apple.com/us/album/run-the-jewels-3/1598920855
2025-12-26,25th Anniversary Collection,Rap-a-Lot Records,,,"5,576,426",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_26/25th%20Anniversary%20Collection.jpg,https://open.spotify.com/album/0F3rEafOgQ3MVmrsIopLTG,https://music.apple.com/us/album/bad-boys-10th-anniversary-the-hits/80969514
2025-12-26,Mega EP,Cormega,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_26/Mega%20EP.jpg,,
2025-12-27,The People vs.,Trick-Trick,#115,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_27/The%20People%20vs.jpg,https://open.spotify.com/album/23o2qgUi43ERhFY5RabedA,https://music.apple.com/us/album/the-people-vs-explicit-version/1443514419
2025-12-27,He Think He #Rapgod,Casual,,,"3,085,268",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_27/He%20Think%20He%20rapgod.jpg,https://open.spotify.com/album/3SLTCz594Kb3Pn4Yaypewe,https://music.apple.com/us/album/he-think-he-rapgod/482833276
2025-12-27,JackBoys,Travis Scott and JackBoys,#1,,"1,772,042,925",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_27/JackBoys.jpg,https://open.spotify.com/album/1Sf8GsXG32t0jNrX11xqWx,https://music.apple.com/us/album/jackboys/1492785997
2025-12-28,Vol. 3... Life and Times of S. Carter,Jay-Z,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_28/Vol.%203...%20Life%20and%20Times%20of%20S.%20Carter.jpg,https://open.spotify.com/album/3rWJsuu7ukoZZhp7YYkjNZ,https://music.apple.com/us/album/vol-3-life-and-times-of-s-carter/1440912389
2025-12-28,Captured,Flame,#152,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_28/Captured.jpg,https://open.spotify.com/album/5aaFYgz1FmXwf5sZlwSCGe,https://music.apple.com/us/album/captured/1174085818
2025-12-28,Crack Belt Theatre,Planet Asia,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_28/Crack%20Belt%20Theatre.jpg,https://open.spotify.com/album/592qc1GoXNNjUDI7wEhXYE,https://music.apple.com/us/album/crack-belt-theatre/1614530198
2025-12-28,Unsung Vol. 1: The Garden Of Eden,Sha Stimuli,,,"124,201,170",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_28/Unsung%20Vol.%201_%20The%20Garden%20Of%20Eden.jpg,https://open.spotify.com/album/4W4EpH89Sil4Wmz9IObiCT,https://music.apple.com/us/album/unsung-the-garden-of-eden-vol-1/412969963
2025-12-28,The Adventures of Bang Belushi,Bang Belushi,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_28/The%20Adventures%20of%20Bang%20Belushi.jpg,https://open.spotify.com/album/3vpLoA6DU3WoK6SvuavYQC,https://music.apple.com/us/album/adventures-of-bang-belushi/1448501655
2025-12-29,True Magic,Mos Def,#77,,"2,481,297",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_29/Mos%20Def-%20True%20Magic.jpg,https://open.spotify.com/album/0mBOkzLk7NGmCwO0FNUdQc,https://music.apple.com/us/album/true-magic/1443202804
2025-12-30,Dirty Gold,Angel Haze,#196,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_30/Angel%20Haze-%20Dirty%20Gold.jpg,https://open.spotify.com/album/44OLN0q78wTRrMcAWzSDLy,https://music.apple.com/us/album/dirty-gold/1442826708?i=1442827722
2025-12-31,Juice soundtrack,Various Artists,#17,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_31/Juice%20soundtrack.jpg,https://open.spotify.com/album/7rgb9wvpQawjb0GAR2D5rI,
2025-12-31,The Evening News EP,Statik Selektah & Termanology,,,"1,143,171",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_31/The%20Evening%20News%20EP.jpg,https://open.spotify.com/album/10aaSgp3bmOxuCfHFl2VUw,https://music.apple.com/us/album/the-evening-news-ep/1768785519
2025-12-31,Made in Virginia,Skillz & Bink,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_31/Made%20in%20Virginia.jpg,https://open.spotify.com/album/1yXW9xVl6zrTxsHu3YZ0Vt,https://music.apple.com/us/album/made-in-virginia/952538262
