release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-10-10,5th Dog Let Loose,Flesh-n-Bone,#98,,"443,109",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Flesh-n-Bone-%205th%20Dog%20Let%20Loose.jpg,,https://music.apple.com/us/album/5th-dog-let-loose/19261613
2025-10-10,Full Blooded Niggaz,Ghetto Mafia,,,"266,269",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Ghetto%20Mafia-%20Full%20Blooded%20Niggaz.jpg,https://open.spotify.com/album/2gofp9824jr4icerDLCR9b,https://music.apple.com/gb/album/full-blooded-niggaz/493369303
2025-10-10,N/O/I/S/E,Ghostemane,,,"441,947,928",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Ghostemane-%20N_O_I_S_E.jpg,https://open.spotify.com/album/2W5rUof3EANdwzqAMtAWhF,https://music.apple.com/us/album/n-o-i-s-e/1438161442
2025-10-10,The Iceberg/ Freedom of Speech... Just Watch What You Say!,Ice-T,#37,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Freedom%20of%20Speech...%20Just%20Watch%20What%20You%20Say!.jpg,https://open.spotify.com/album/5yFPbTaknCVXkYe1pWmhr8,https://music.apple.com/ke/album/the-iceberg-freedom-of-speech-just-watch-what-you-say/357897304
2025-10-10,Howie Made Me Do It 2,Ill Bill,,,"5,128,747",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Ill%20Bill-%20Howie%20Made%20Me%20Do%20It%202.jpg,https://open.spotify.com/album/0BfvZYvNrBsfQ51eXrgHDD,https://music.apple.com/us/album/howie-made-me-do-it/1109277675
2025-10-10,Riddle Box,Insane Clown Posse,,Gold,"63,513,023",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Insane%20Clown%20Posse-%20Riddle%20Box.jpg,https://open.spotify.com/album/3LgwVhsi3tkxtakT2D4WZT,https://music.apple.com/us/album/riddle-box/598730428
2025-10-10,Rule 3:36,Ja Rule,#1,Platinum,"200,801,729",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Ja%20Rule%20-Rule%203_36.jpg,https://open.spotify.com/album/2PIXzzS8WEzv8Ws92qspEH,https://music.apple.com/us/album/rule-3-36/1440921926
2025-10-10,"Last Chance, No Breaks",Jamal,#198,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Jamal-%20Last%20Chance,%20No%20Breaks.jpg",https://open.spotify.com/album/01qRgJRXM6zwrBFgmtgiUc,https://music.apple.com/us/album/last-chance-no-breaks/1472031270
2025-10-10,South Central Los Skanless,Kausion,,,"15,232,478",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Kausion-%20South%20Central%20Los%20Skanless.jpg,https://open.spotify.com/album/0hCfeNof313WW6KNxiLAPd,https://music.apple.com/us/album/south-central-los-skanless/1295223858
2025-10-10,KRS-One,KRS-One,#19,,"76,261,467",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/KRS-One-%20KRS-One.jpg,https://open.spotify.com/album/17C90B1H8gxYa664SSVM9x,https://music.apple.com/gb/album/krs-one/254976930
2025-10-10,Rotten Apple,Lloyd Banks,#3,,"73,205,631",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Lloyd%20Banks-%20Rotten%20Apple.jpg,https://open.spotify.com/album/6WP2OcxKfKSpZINvLKgTLH,https://music.apple.com/us/album/rotten-apple/1443198122
2025-10-10,James Kelly (Box Set),LMNO,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/LMNO-%20James%20Kelly%20(Box%20Set).jpg,https://open.spotify.com/artist/1szIXCAdgyJgEdmj5GpMdB,https://music.apple.com/ng/artist/lmno/14059533
2025-10-10,Warriorz,M.O.P.,#25,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/M.O.P.-%20Warriorz.jpg,https://open.spotify.com/album/0mw0v424Ribwwrt0oMVB1j,https://music.apple.com/us/album/warriorz/324099374
2025-10-10,Da Hood,Menace Clan,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Menace%20Clan-Da%20Hood.jpg,https://open.spotify.com/album/2dAbOJX5heCSqGsgkNfmq4,https://music.apple.com/us/album/da-hood/1169329649
2025-10-10,Murs Rules the World,Murs,,,"1,829,919",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Murs-%20Murs%20Rules%20the%20World.jpg,https://open.spotify.com/album/0YkjPdoZwgJ0jVgKq7qMef,https://music.apple.com/us/album/murs-rules-the-world/1155207974
2025-10-10,Mind of Mystikal,Mystikal,#103,Gold,"18,313,870",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Mystikal-%20Mind%20of%20Mystikal.jpg,https://open.spotify.com/album/6ZFUMvnLkGErstI6DWISYn,https://music.apple.com/us/album/mind-of-mystikal/304769882
2025-10-10,FVCKB!TCHE$GETMONE¥,Shindy,,,"167,481,867",,https://open.spotify.com/album/3fUl3udC3ZyjuRnRvrDroL,https://music.apple.com/ca/album/fvckb-tche%24getmone%C2%A5/924319578
2025-10-10,"No Man's Land",Souls of Mischief,#111,,"3,366,253",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/NoMansLand.jpg,https://open.spotify.com/album/07OOJTZGJ0D5C61tEXjqIC,https://music.apple.com/gb/album/no-mans-land/304772451
2025-10-10,Death Gate,The Gaslamp Killer,,,"340,837",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/The%20Gaslamp%20Killer-%20Death%20Gate.jpg,https://open.spotify.com/album/5WZkSJsl4Zn2AuToHY1XjX,https://music.apple.com/md/album/death-gate-ep/1689806113
2025-10-10,"Everything Must Go, Vol. 2",T-Pain,,,"5,078,379",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/T-Pain-%20Everything%20Must%20Go.jpg,https://open.spotify.com/album/1ShbHuoHgmCTuS9i4UUiTB,https://music.apple.com/us/album/everything-must-go-vol-2/1503795544
2025-10-10,Born to Be a Thug,Young Buck,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Young%20Buck-%20Born%20to%20Be%20a%20Thug.jpg,,
2025-10-10,Heroes in the City of Dope,Zion I and The Grouch,,,"5,918,611",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_10/Zion%20I%20and%20The%20Grouch-%20Heroes%20in%20the%20City%20of%20Dope.jpg,https://open.spotify.com/album/5RdTmWe7cB7s3jxOzPhPNo,https://music.apple.com/us/album/heroes-in-the-city-of-dope/192227598
2025-10-11,9,"Lil' Kim",,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Lil_Kim_9.jpg,https://open.spotify.com/album/3JGOOoyP9NLhrfS40WkoBD,https://music.apple.com/us/album/9/1575976037
2025-10-11,Cold Water Music,Aim,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Aim-%20Cold%20Water%20Music.jpg,https://open.spotify.com/album/6N5ST7D8lhiW1I5YfPDE5R,https://music.apple.com/us/album/cold-water-music/373443695
2025-10-11,Heat 4 Yo Azz,Celly Cel,,,"3,434,967",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Celly%20Cel-%20Heat%204%20Yo%20Azz.jpg,https://open.spotify.com/album/4cGXlvNalN6iFp1rSf1vSf,https://music.apple.com/us/album/heat-4-yo-azz/400732860
2025-10-11,Plan of Attack,"Curren$y, Trademark & Young Roddy",,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Plan%20of%20Attack.jpg,https://open.spotify.com/album/2nVfRwHSwvvzNeLKigjRvZ,https://music.apple.com/us/album/plan-of-attack/1480527108
2025-10-11,The Mouse and the Mask,DANGERDOOM,#41,,"299,693,609",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/The%20Mouse%20and%20the%20Mask.jpg,https://open.spotify.com/album/6TgkNOiJxeSkVVbXV720B1,https://music.apple.com/ke/album/the-mouse-the-mask/1601495750
2025-10-11,Third Power,DJ Drama,#42,,"40,053,226",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/DJDramaThirdPower.jpg,https://open.spotify.com/artist/5oNgAs7j5XcBMzWv3HAnHG,https://music.apple.com/us/artist/dj-drama/152535281
2025-10-11,Down to Earth,Grav,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Grav-Down%20to%20Earth.jpg,https://open.spotify.com/album/0jKRNRGs9ooCtmTdc1swQo,https://music.apple.com/us/album/down-to-earth/1765733890
2025-10-11,Trap-A-Thon,Gucci Mane,#69,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Gucci%20Mane-%20Trap-A-Thon.jpg,https://open.spotify.com/album/5LT0R7G2mg4tYyzvOX3cTd,https://music.apple.com/us/album/trap-a-thon/577682569
2025-10-11,Choppin Change 2: A Westside Story,KolaMac,,,"58,535",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Choppin%20Change%202_%20A%20Westside%20Story.jpg,https://open.spotify.com/album/4nnvkcTgTebECYR4GrH0To,https://music.apple.com/us/album/choppin-change-ii-a-westside-story/1102610690
2025-10-11,True 2 Myself,Lil Tjay,#5,Platinum,"2,921,356,358",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Lil_Tjay_-_True_2_Myself.png,https://open.spotify.com/album/1bCBZ8LedqwVYOLDLrRbbY,https://music.apple.com/ca/album/true-2-myself/1482317460
2025-10-11,Too Pimpin,MJG,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/MJG-%20Too%20Pimpin.jpg,https://open.spotify.com/album/47LDQctenAXYgjcKbaK1Yi,https://music.apple.com/us/album/too-pimpin-2-0/836241269
2025-10-11,Love Rockets Vol. 1: The Transformation,MURS,,,"2,634,747",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/MURS-%20Love%20Rockets%20Vol.%201_%20The%20Transformation.jpg,https://open.spotify.com/album/6DUdy2eiuji8JlurLj8mgE,https://music.apple.com/us/album/love-rockets-vol-1-the-transformation/1155208398
2025-10-11,Nappy Dot Org,Nappy Roots,,,"1,582,790",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Nappy%20Roots-%20Nappy%20Dot%20Org.jpg,https://open.spotify.com/album/5abBVjDFfdu4OqOqnMLrdz,https://music.apple.com/ca/album/nappy-dot-org/1479252369
2025-10-11,4Everevolution,Roots Manuva,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Roots%20Manuva-%204Everevolution.jpg,https://open.spotify.com/album/361t10A6kXAIbLFKtB3jGP,
2025-10-11,Colouz Uv Sound,Simple E,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Simple%20E-%20Colouz%20Uv%20Sound.jpg,,
2025-10-11,King,Soulja Boy,#4,Platinum,"8,702,055",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Soulja%20Boy-King.jpg,https://open.spotify.com/album/15AdC5gViuW6ApQhuB8e3Y,https://music.apple.com/us/album/king/1438680545
2025-10-11,Scars & Stripes,The Away Team,,,"190,177",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/The%20Away%20Team-%20Scars%20&%20Stripes.jpg,https://open.spotify.com/album/22x3uOtkvdxJyq2VXiOuMM,https://music.apple.com/us/artist/the-away-team/5921313
2025-10-11,Thug Life: Volume 1,Thug Life,#42,Gold,"117,816,035",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Thug_Life.gif,https://open.spotify.com/album/29STRG7wIt5L41sGuCMeyJ,https://music.apple.com/us/album/thug-life-vol-1/1440793878
2025-10-11,"Goin' Insane",Totally Insane,,,"543,039","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Totally%20Insane-Goin'%20Insane.jpg",https://open.spotify.com/track/6sL0JPcgwtCNClI1g7C7tU,https://music.apple.com/us/album/goin-insane/272045381
2025-10-11,"Wow... That's Crazy",Wale,#7,Gold,"356,493,308","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Wale-Wow...%20That's%20Crazy.jpg",https://open.spotify.com/album/0JRDNN0AuZZiwyrOWkNDXC,https://music.apple.com/za/album/wow-thats-crazy/1481899305
2025-10-11,In the Mid-Nite Hour,Warren G,#80,,"18,241,444",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Warren%20G-%20In%20the%20Mid-Nite%20Hour.jpg,https://open.spotify.com/album/6DTMctDx0fhNa5FLKVsQP7,https://music.apple.com/gb/album/in-the-mid-nite-hour/659904969
2025-10-11,The Golden Child,YK Osiris,#90,Platinum,"612,841,251",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/YK%20Osiris-%20The%20Golden%20Child.jpg,https://open.spotify.com/album/52iN0AN48yBH5pF6C65ZmI,https://music.apple.com/ke/album/the-golden-child/1482220288
2025-10-11,Preserved,Young Bleed,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Young%20Bleed-Preserved.jpg,https://open.spotify.com/album/2nA6XJYfSnDj7hOLiPljzt,https://music.apple.com/us/album/preserved/465536151
2025-10-11,AI YoungBoy 2,YoungBoy Never Broke Again,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_11/Al%20YoungBoy%202.jpg,https://open.spotify.com/album/1nzUj7VkiaytMmf2KrhK2L,https://music.apple.com/ca/album/ai-youngboy-2/1482953223
2025-10-12,Stuck On An Island,¡Mayday!,,,"1,473,552",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Mayday%20Stuck%20On%20An%20Island.jpg,https://open.spotify.com/album/7n2MAa4Feg191bb6kGi5SQ,https://music.apple.com/us/album/stuck-on-an-island/398652402
2025-10-12,1212,7L & Esoteric,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/7L_&_Esoteric_-_1212.jpg,https://open.spotify.com/album/60XO8RfngNARVhYUvuhzEa,https://music.apple.com/us/artist/7l-esoteric/200390559
2025-10-12,One Man Army,9th Prince,,,"189,241",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/9th%20Prince-%20One%20Man%20Army.jpg,https://open.spotify.com/album/260g7tqWXbt2Gm5AgPCOOd,https://music.apple.com/us/album/one-man-army/392478229
2025-10-12,Immigrant,Belly,#169,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Belly_-_Immigrant.png,https://open.spotify.com/album/01OhPa84ZZEYBZl2Lvo4iZ,https://music.apple.com/gb/album/immigrant/1438145908
2025-10-12,Empire Bloc,BlocBoy JB and Empire Dott,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Empire%20Bloc.jpg,,
2025-10-12,Memoirs of the Elephant Man,Busdriver,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Memoirs%20of%20the%20Elephant%20Man.jpg,https://open.spotify.com/album/2QDal9WW6cQBShJ8izAjps,https://music.apple.com/us/album/memoirs-of-the-elephant-man/1693569826
2025-10-12,The Kickback,Cali Swag District,,,"225,131,202",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Cali%20Swag%20District-The%20Kickback.jpg,https://open.spotify.com/album/7jEhJ72S8vHQOmQTgIATww,https://music.apple.com/us/album/the-kickback/545478653
2025-10-12,Chiddy Bang: The Preview,Chiddy Bang,#75,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Chiddy%20Bang-%20Chiddy%20Bang_%20The%20Preview.jpg,https://open.spotify.com/album/1PM2tTr1AL9EaROOAhnxNe,https://music.apple.com/us/album/the-preview/693367031
2025-10-12,Chilldrin of da Ghetto,Chilldrin of da Ghetto,#158,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Chilldrin%20of%20da%20Ghetto.jpg,,
2025-10-12,I Am Chipmunk,Chipmunk,,,"59,651",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Chipmunk-%20I%20Am%20Chipmunk.jpg,https://open.spotify.com/album/5fjMK4MeF909pkZJzliLM5,https://music.apple.com/gb/album/i-am-chipmunk/330315402
2025-10-12,City Morgue Vol 1: Hell or High Water,City Morgue,,,"218,445,727",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/City%20Morgue%20Vol%201_%20Hell%20or%20High%20Water.jpg,https://open.spotify.com/album/15zcbfnEwQYqdNosjkrlfu,https://music.apple.com/us/album/city-morgue-vol-1-hell-or-high-water/1438436739
2025-10-12,Code Red,DJ Jazzy Jeff & The Fresh Prince,#64,Gold,"39,747,288",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/DJ%20Jazzy%20Jeff%20&%20The%20Fresh%20Prince-%20Code%20Red.jpg,https://open.spotify.com/album/2K0qBUFiKwjH9BFpw0xRDp,https://music.apple.com/us/album/code-red/304746838
2025-10-12,GT2: Nu World,El Da Sensei & The Returners,,,"320,001",,https://open.spotify.com/album/4vXgh5YgN4LZDuKB4KLKBX,https://music.apple.com/pl/album/gt2-nu-world/1523401969
2025-10-12,Free Wired,Far East Movement,#24,,"1,155,574,572",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Far%20East%20Movement-%20Free%20Wired.jpg,https://open.spotify.com/album/4axgysRjIB7ToC0DA7uxXC,https://music.apple.com/us/album/free-wired/1443121422
2025-10-12,"Love, Life & Loyalty",GLC,,,"1,015,874","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/GLC-%20Love,%20Life%20&%20Loyalty.jpg",https://open.spotify.com/album/0wWiOr2nuOB9u8m2nxuWXl,https://music.apple.com/gb/album/love-life-loyalty/398607611
2025-10-12,When The World Was Our Friend,Gold Chains And Curly Cie,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Gold%20Chains%20And%20Curly%20Cie-%20When%20The%20World%20Was%20Our%20Friend.jpg,https://open.spotify.com/album/50a6vmh9wZeeCifmKBABPy,
2025-10-12,The Seventh Deadly Sin,Ice T,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/The%20Seventh%20Deadly%20Sin.jpg,https://open.spotify.com/album/5c5OsD5l6QEJpnDoTCNXSc,https://music.apple.com/tr/album/7th-deadly-sin/1483091180
2025-10-12,Behind The Curtain,Illmind,,,"292,150",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Illmind-%20Behind%20The%20Curtain.jpg,https://open.spotify.com/album/2bYVJkS6pHcno0LppP9vJi,https://music.apple.com/ng/album/behind-the-curtain/1477132000
2025-10-12,Deadly Operation,Kaz Kyzah & Ammbush,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Kaz%20Kyzah%20&%20Ammbush-%20Deadly%20Operation.jpg,https://open.spotify.com/album/4KGsOdtfFqr3dVB0OJPHFu,
2025-10-12,Complex Animals,Knowmads,,,"3,164,258",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Knowmads-%20Complex%20Animals.jpg,https://open.spotify.com/album/0oNoixA6s1EJmLeMdWpiOW,https://music.apple.com/gb/album/complex-animals/1436682938
2025-10-12,"T.I.M.E. (The Inner Mind's Eye)",Leaders of the New School,#118,,"4,957,526","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/T.I.M.E.%20(The%20Inner%20Mind's%20Eye).jpg",https://open.spotify.com/album/2WZziMttfqKAfR7JJ7ZjzG,https://music.apple.com/us/album/t-i-m-e/357814822
2025-10-12,Known Associates,Lord Jamar,#1,Platinum,,,,
2025-10-12,Black on Both Sides,Mos Def,#25,Gold,"527,825,621",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Mos%20Def-%20Black%20on%20Both%20Sides.jpg,https://open.spotify.com/album/5gK2l2LgWY0BA4p9uy27z6,https://music.apple.com/us/album/black-on-both-sides/1444213589
2025-10-12,The New Danger,Mos Def,#5,,"35,101,811",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Mos%20Def-%20The%20New%20Danger.jpg,https://open.spotify.com/album/43CXEu1OlEd9ZKsH8ZkZz7,https://music.apple.com/us/album/the-new-danger/1442817434
2025-10-12,Prezident’s Day,Nems,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Nems%20Prezidents%20Day.jpg,https://open.spotify.com/album/6deyOjecDV9jbM27SALvXI,https://music.apple.com/gb/album/prezidents-day/1445097175
2025-10-12,Grown Kid Syndrome,Pac Div,,,,,,https://music.apple.com/us/artist/pac-div/474941483
2025-10-12,Dragon Slayer,Pigeon John,#75,,"76,616,981",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Pigeon%20John-%20Dragon%20Slayer.jpg,https://open.spotify.com/album/00qOCzVYbnem6uVcHqVktz,https://music.apple.com/tr/album/dragon-slayer/393433247
2025-10-12,Quavo Huncho,Quavo,#66,Gold,"887,994,074",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/QuavoHuncho.png,https://open.spotify.com/album/2DjfazR5N3TgXBQ7oVALA1,https://music.apple.com/us/album/quavo-huncho/1438784930
2025-10-12,Very Necessary,Salt-n-Pepa,#4,Platinum,"455,910,045",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Very%20Necessary.jpg,https://open.spotify.com/album/2W2EmEpud13QHlhCFS9P8g,https://music.apple.com/us/album/very-necessary/1422947559
2025-10-12,Fully Loaded October,Shy Glizzy,#35,,"89,757,720",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Shy%20Glizzy-%20Fully%20Loaded%20October.jpg,https://open.spotify.com/album/6nakKOO8Qfv0xU24BvEXnn,https://music.apple.com/nz/album/fully-loaded/1437670696
2025-10-12,Immortalized,Spice 1,#111,,"771,746",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Spice%201-%20Immortalized.jpg,https://open.spotify.com/album/5YIj7orGrcxCRH6GzRaimt,https://music.apple.com/us/album/immortalized/271452372
2025-10-12,Chillafornia EP,Tha Chill,,,"185,416",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Tha%20Chill-%20Chillafornia%20EP.jpg,https://open.spotify.com/album/06Scs2zdF6KmvNsXcWG2HF,https://music.apple.com/au/album/chillafornia/595443181
2025-10-12,Controversy,The HoodStarz,,,"153,044",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/The%20HoodStarz-%20Controversy.jpg,https://open.spotify.com/album/0cjNaiSjvNth2zl4lfPq1B,https://music.apple.com/us/album/controversy/394438577
2025-10-12,Slime Flu,Vado,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Vado-Slime%20Flu.jpg,https://open.spotify.com/album/67YMaaOFGAnWnJt42EkZK4,https://music.apple.com/us/album/slime-flu/395106502
2025-10-12,I Want It All,Warren G,#21,Gold,"31,410,015",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_12/Warren%20G-%20I%20Want%20It%20All.jpg,https://open.spotify.com/album/1fuh7qN7o44yMHau5REGQa,https://music.apple.com/us/album/i-want-it-all/162561280
2025-10-13,The Get Down Brothers,Camp Lo,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Camp%20Lo-The%20Get%20Down%20Brothers.jpg,https://open.spotify.com/album/0SrMWiQOBxhGiMUuDctsc1,
2025-10-13,The Crackson Heights Project,Danny Diablo,,,"89,300",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Danny%20Diablo-%20The%20Crackson%20Heights%20Project.jpg,https://open.spotify.com/album/5c8KLNZFih4ClaIFsfHVrG,https://music.apple.com/gb/album/the-crackson-heights-project/1530743544
2025-10-13,Mr. Davis,Gucci Mane,#2,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Gucci%20Mane-Mr.%20Davis.jpg,https://open.spotify.com/album/2aTOwGU66ocsf8IQpOI0XZ,https://music.apple.com/us/album/mr-davis/1271423847
2025-10-13,Magnum Force,Heltah Skeltah,#34,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Heltah%20Skeltah-%20Magnum%20Force.jpg,https://open.spotify.com/album/0Ps8FTtJtow7YHCPmOMlJZ,https://music.apple.com/us/album/magnum-force/723454428
2025-10-13,We Want Smoke,Hustle Gang,,,"18,620,180",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Hustle%20Gang-%20We%20Want%20Smoke.jpg,https://open.spotify.com/album/257bCgNAFEog0l6Q7FDGct,
2025-10-13,Hidden Stash 420,Kottonmouth Kings,#103,,"6,804,198",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Kottonmouth%20Kings-%20Hidden%20Stash%20420.jpg,https://open.spotify.com/intl-fr/album/6PwysgMRF3iltyEtE2LTDz,
2025-10-13,E.1999: The LeathaFace Project,Krayzie Bone,#1,Platinum,"1,502,850",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/E.1999_%20The%20LeathaFace%20Project.jpg,https://open.spotify.com/album/4AOOQNYCasSGOQDEm2AjCB,https://music.apple.com/us/album/e-1999-the-leathaface-project/1670213188
2025-10-13,"What's My Name",Steady B,#149,,"716,420","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/October%20Album/October_13/Steady%20B-%20What's%20My%20Name.jpg",https://open.spotify.com/album/6IB9fabTy7DlP3C9cecQST,https://music.apple.com/us/album/whats-my-name/1061799621
